,insertion_timestamp,device_id,Soil moisture,device_name
711,2025-01-13T19:53:20.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
712,2025-01-13T19:53:21.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
713,2025-01-13T19:53:22.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
714,2025-01-13T19:53:23.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
715,2025-01-13T19:53:24.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
716,2025-01-13T19:53:25.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
717,2025-01-13T19:53:26.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
718,2025-01-13T19:53:27.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
719,2025-01-13T19:53:28.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
720,2025-01-13T19:53:29.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
721,2025-01-13T19:53:30.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
722,2025-01-13T19:53:31.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
723,2025-01-13T19:53:32.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
724,2025-01-13T19:53:33.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
725,2025-01-13T19:53:34.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
726,2025-01-13T19:53:35.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
727,2025-01-13T19:53:36.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
728,2025-01-13T19:53:37.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
729,2025-01-13T19:53:38.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
730,2025-01-13T19:53:39.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
731,2025-01-13T19:53:40.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
732,2025-01-13T19:53:41.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
733,2025-01-13T19:53:42.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
734,2025-01-13T19:53:43.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
735,2025-01-13T19:53:44.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
736,2025-01-13T19:53:45.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
737,2025-01-13T19:53:46.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
738,2025-01-13T19:53:47.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
739,2025-01-13T19:53:48.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
740,2025-01-13T19:53:49.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
741,2025-01-13T19:53:50.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
742,2025-01-13T19:53:51.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
743,2025-01-13T19:53:52.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
744,2025-01-13T19:53:53.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
745,2025-01-13T19:53:54.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
746,2025-01-13T19:53:55.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
747,2025-01-13T19:53:56.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
748,2025-01-13T19:53:57.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
749,2025-01-13T19:53:58.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
750,2025-01-13T19:53:59.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,46,Moisture Sensor
751,2025-01-13T19:54:00.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
752,2025-01-13T19:54:01.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
753,2025-01-13T19:54:02.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
754,2025-01-13T19:54:03.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
755,2025-01-13T19:54:04.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
756,2025-01-13T19:54:05.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
757,2025-01-13T19:54:06.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
758,2025-01-13T19:54:07.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
759,2025-01-13T19:54:08.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
760,2025-01-13T19:54:09.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
761,2025-01-13T19:54:10.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
762,2025-01-13T19:54:11.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
763,2025-01-13T19:54:12.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
764,2025-01-13T19:54:13.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
765,2025-01-13T19:54:14.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
766,2025-01-13T19:54:15.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
767,2025-01-13T19:54:16.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
768,2025-01-13T19:54:17.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
769,2025-01-13T19:54:18.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
770,2025-01-13T19:54:19.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
771,2025-01-13T19:54:20.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
772,2025-01-13T19:54:21.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
773,2025-01-13T19:54:22.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
774,2025-01-13T19:54:23.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
775,2025-01-13T19:54:24.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
776,2025-01-13T19:54:25.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
777,2025-01-13T19:54:26.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
778,2025-01-13T19:54:27.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
779,2025-01-13T19:54:28.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
780,2025-01-13T19:54:29.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
781,2025-01-13T19:54:30.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
782,2025-01-13T19:54:31.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
783,2025-01-13T19:54:32.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
784,2025-01-13T19:54:33.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
785,2025-01-13T19:54:34.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
786,2025-01-13T19:54:35.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
787,2025-01-13T19:54:36.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
788,2025-01-13T19:54:37.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
789,2025-01-13T19:54:38.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
790,2025-01-13T19:54:39.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
791,2025-01-13T19:54:40.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
792,2025-01-13T19:54:41.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
793,2025-01-13T19:54:42.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
794,2025-01-13T19:54:43.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
795,2025-01-13T19:54:44.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
796,2025-01-13T19:54:45.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
797,2025-01-13T19:54:46.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
798,2025-01-13T19:54:47.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
799,2025-01-13T19:54:48.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
800,2025-01-13T19:54:49.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
801,2025-01-13T19:54:50.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
802,2025-01-13T19:54:51.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
803,2025-01-13T19:54:52.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
804,2025-01-13T19:54:53.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
805,2025-01-13T19:54:54.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
806,2025-01-13T19:54:55.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
807,2025-01-13T19:54:56.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
808,2025-01-13T19:54:57.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
809,2025-01-13T19:54:58.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
810,2025-01-13T19:54:59.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
811,2025-01-13T19:55:00.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
812,2025-01-13T19:55:01.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
813,2025-01-13T19:55:02.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
814,2025-01-13T19:55:03.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
815,2025-01-13T19:55:04.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
816,2025-01-13T19:55:05.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
817,2025-01-13T19:55:06.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
818,2025-01-13T19:55:07.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
819,2025-01-13T19:55:08.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
820,2025-01-13T19:55:09.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
821,2025-01-13T19:55:10.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
822,2025-01-13T19:55:11.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
823,2025-01-13T19:55:12.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
824,2025-01-13T19:55:13.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
825,2025-01-13T19:55:14.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
826,2025-01-13T19:55:15.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
827,2025-01-13T19:55:16.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
828,2025-01-13T19:55:17.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
829,2025-01-13T19:55:18.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
830,2025-01-13T19:55:19.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
831,2025-01-13T19:55:20.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
832,2025-01-13T19:55:21.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
833,2025-01-13T19:55:22.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
834,2025-01-13T19:55:23.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
835,2025-01-13T19:55:24.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
836,2025-01-13T19:55:25.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
837,2025-01-13T19:55:26.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
838,2025-01-13T19:55:27.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
839,2025-01-13T19:55:28.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
840,2025-01-13T19:55:29.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
841,2025-01-13T19:55:30.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
842,2025-01-13T19:55:31.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
843,2025-01-13T19:55:32.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
844,2025-01-13T19:55:33.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
845,2025-01-13T19:55:34.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
846,2025-01-13T19:55:35.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
847,2025-01-13T19:55:36.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
848,2025-01-13T19:55:37.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
849,2025-01-13T19:55:38.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
850,2025-01-13T19:55:39.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
851,2025-01-13T19:55:40.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
852,2025-01-13T19:55:42.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
853,2025-01-13T19:55:44.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
854,2025-01-13T19:55:46.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
855,2025-01-13T19:55:48.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
856,2025-01-13T19:55:50.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
857,2025-01-13T19:55:52.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
858,2025-01-13T19:55:54.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
859,2025-01-13T19:55:56.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
860,2025-01-13T19:55:58.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
861,2025-01-13T19:56:00.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
862,2025-01-13T19:56:02.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
863,2025-01-13T19:56:04.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
864,2025-01-13T19:56:06.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
865,2025-01-13T19:56:07.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
866,2025-01-13T19:56:08.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
867,2025-01-13T19:56:09.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
868,2025-01-13T19:56:10.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
869,2025-01-13T19:56:11.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
870,2025-01-13T19:56:12.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
871,2025-01-13T19:56:13.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
872,2025-01-13T19:56:14.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
873,2025-01-13T19:56:15.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
874,2025-01-13T19:56:16.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
875,2025-01-13T19:56:17.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
876,2025-01-13T19:56:18.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
877,2025-01-13T19:56:19.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
878,2025-01-13T19:56:20.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
879,2025-01-13T19:56:21.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
880,2025-01-13T19:56:22.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
881,2025-01-13T19:56:23.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
882,2025-01-13T19:56:24.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
883,2025-01-13T19:56:25.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
884,2025-01-13T19:56:26.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
885,2025-01-13T19:56:27.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
886,2025-01-13T19:56:28.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
887,2025-01-13T19:56:29.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
888,2025-01-13T19:56:30.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
889,2025-01-13T19:56:31.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
890,2025-01-13T19:56:32.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
891,2025-01-13T19:56:33.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
892,2025-01-13T19:56:34.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
893,2025-01-13T19:56:35.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
894,2025-01-13T19:56:36.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
895,2025-01-13T19:56:37.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
896,2025-01-13T19:56:38.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
897,2025-01-13T19:56:39.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
898,2025-01-13T19:56:40.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
899,2025-01-13T19:56:41.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
900,2025-01-13T19:56:42.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
901,2025-01-13T19:56:43.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
902,2025-01-13T19:56:44.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
903,2025-01-13T19:56:45.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
904,2025-01-13T19:56:46.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
905,2025-01-13T19:56:47.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
906,2025-01-13T19:56:48.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
907,2025-01-13T19:56:49.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
908,2025-01-13T19:56:50.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
909,2025-01-13T19:56:51.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
910,2025-01-13T19:56:52.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
911,2025-01-13T19:56:53.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
912,2025-01-13T19:56:54.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
913,2025-01-13T19:56:55.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
914,2025-01-13T19:56:56.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
915,2025-01-13T19:56:57.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
916,2025-01-13T19:56:58.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
917,2025-01-13T19:56:59.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
918,2025-01-13T19:57:00.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
919,2025-01-13T19:57:01.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
920,2025-01-13T19:57:02.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
921,2025-01-13T19:57:03.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
922,2025-01-13T19:57:04.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
923,2025-01-13T19:57:05.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
924,2025-01-13T19:57:06.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
925,2025-01-13T19:57:07.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
926,2025-01-13T19:57:08.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,43,Moisture Sensor
927,2025-01-13T19:57:09.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
928,2025-01-13T19:57:10.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
929,2025-01-13T19:57:11.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
930,2025-01-13T19:57:12.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
931,2025-01-13T19:57:13.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
932,2025-01-13T19:57:14.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
933,2025-01-13T19:57:15.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
934,2025-01-13T19:57:16.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
935,2025-01-13T19:57:17.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
936,2025-01-13T19:57:18.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
937,2025-01-13T19:57:19.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
938,2025-01-13T19:57:20.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
939,2025-01-13T19:57:21.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
940,2025-01-13T19:57:22.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
941,2025-01-13T19:57:23.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
942,2025-01-13T19:57:24.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
943,2025-01-13T19:57:25.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
944,2025-01-13T19:57:26.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
945,2025-01-13T19:57:27.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
946,2025-01-13T19:57:28.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
947,2025-01-13T19:57:29.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
948,2025-01-13T19:57:30.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
949,2025-01-13T19:57:31.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
950,2025-01-13T19:57:32.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
951,2025-01-13T19:57:33.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
952,2025-01-13T19:57:34.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
953,2025-01-13T19:57:35.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
954,2025-01-13T19:57:36.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
955,2025-01-13T19:57:37.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
956,2025-01-13T19:57:38.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
957,2025-01-13T19:57:39.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,44,Moisture Sensor
958,2025-01-13T19:57:40.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
959,2025-01-13T19:57:41.000Z,e86e69e2-5751-4500-983a-3b82ed793cfb,45,Moisture Sensor
