Unnamed: 0,insertion_timestamp,Soil moisture,Raining,Temperature,Humidity,Weather Condition,Predicted Weather Condition
1742,2025-01-13T20:10:44.000Z,45,0,28.0,67,Sunny,2
1743,2025-01-13T20:10:45.000Z,45,0,28.0,67,Sunny,2
1744,2025-01-13T20:10:46.000Z,45,0,28.0,67,Sunny,2
1745,2025-01-13T20:10:47.000Z,45,0,28.0,67,Sunny,2
1746,2025-01-13T20:10:48.000Z,45,0,28.0,67,Sunny,2
1747,2025-01-13T20:10:49.000Z,45,0,28.0,67,Sunny,2
1748,2025-01-13T20:10:50.000Z,45,0,28.0,67,Sunny,2
1749,2025-01-13T20:10:51.000Z,44,0,28.0,67,Sunny,2
1750,2025-01-13T20:10:52.000Z,45,0,28.0,67,Sunny,2
1751,2025-01-13T20:10:53.000Z,44,0,28.0,67,Sunny,2
1752,2025-01-13T20:10:54.000Z,45,0,28.0,67,Sunny,2
1753,2025-01-13T20:10:55.000Z,44,0,28.0,67,Sunny,2
1754,2025-01-13T20:10:56.000Z,45,0,28.0,67,Sunny,2
1755,2025-01-13T20:10:57.000Z,44,0,28.0,67,Sunny,2
1756,2025-01-13T20:10:58.000Z,45,0,28.0,67,Sunny,2
1757,2025-01-13T20:10:59.000Z,44,0,28.0,67,Sunny,2
1758,2025-01-13T20:11:00.000Z,45,0,28.0,67,Sunny,2
1759,2025-01-13T20:11:01.000Z,44,0,28.0,67,Sunny,2
1760,2025-01-13T20:11:02.000Z,45,0,28.0,67,Sunny,2
1761,2025-01-13T20:11:03.000Z,45,0,28.0,67,Sunny,2
1762,2025-01-13T20:11:04.000Z,45,0,28.0,67,Sunny,2
1763,2025-01-13T20:11:05.000Z,44,0,28.0,67,Sunny,2
1764,2025-01-13T20:11:06.000Z,45,0,28.0,67,Sunny,2
1765,2025-01-13T20:11:07.000Z,45,0,28.0,67,Sunny,2
1766,2025-01-13T20:11:08.000Z,45,0,28.0,67,Sunny,2
1767,2025-01-13T20:11:09.000Z,45,0,28.0,67,Sunny,2
1768,2025-01-13T20:11:10.000Z,45,0,28.0,67,Sunny,2
1769,2025-01-13T20:11:11.000Z,45,0,28.0,67,Sunny,2
1770,2025-01-13T20:11:12.000Z,45,0,28.0,67,Sunny,2
1771,2025-01-13T20:11:13.000Z,45,0,28.0,67,Sunny,2
1772,2025-01-13T20:11:14.000Z,45,0,28.0,67,Sunny,2
1773,2025-01-13T20:11:15.000Z,45,0,28.0,67,Sunny,2
1774,2025-01-13T20:11:16.000Z,45,0,28.0,67,Sunny,2
1775,2025-01-13T20:11:17.000Z,44,0,28.0,67,Sunny,2
1776,2025-01-13T20:11:18.000Z,45,0,28.0,67,Sunny,2
1777,2025-01-13T20:11:19.000Z,45,0,28.0,67,Sunny,2
1778,2025-01-13T20:11:20.000Z,45,0,28.0,67,Sunny,2
1779,2025-01-13T20:11:21.000Z,44,0,28.0,67,Sunny,2
1780,2025-01-13T20:11:22.000Z,45,0,28.0,67,Sunny,2
1781,2025-01-13T20:11:23.000Z,44,0,28.0,67,Sunny,2
1782,2025-01-13T20:11:24.000Z,45,0,28.0,67,Sunny,2
1783,2025-01-13T20:11:25.000Z,44,0,28.0,67,Sunny,2
1784,2025-01-13T20:11:26.000Z,45,0,28.0,67,Sunny,2
1785,2025-01-13T20:11:27.000Z,44,0,28.0,67,Sunny,2
1786,2025-01-13T20:11:28.000Z,45,0,28.0,67,Sunny,2
1787,2025-01-13T20:11:29.000Z,44,0,28.0,67,Sunny,2
1788,2025-01-13T20:11:30.000Z,45,0,28.0,67,Sunny,2
1789,2025-01-13T20:11:31.000Z,44,0,28.0,67,Sunny,2
1790,2025-01-13T20:11:32.000Z,45,0,28.0,67,Sunny,2
1791,2025-01-13T20:11:33.000Z,44,0,28.0,67,Sunny,2
1792,2025-01-13T20:11:34.000Z,45,0,28.0,67,Sunny,2
1793,2025-01-13T20:11:35.000Z,44,0,28.0,67,Sunny,2
1794,2025-01-13T20:11:36.000Z,45,0,28.0,67,Sunny,2
1795,2025-01-13T20:11:37.000Z,44,0,28.0,67,Sunny,2
1796,2025-01-13T20:11:38.000Z,45,0,28.0,67,Sunny,2
1797,2025-01-13T20:11:39.000Z,44,0,28.0,67,Sunny,2
1798,2025-01-13T20:11:40.000Z,45,0,28.0,67,Sunny,2
1799,2025-01-13T20:11:41.000Z,45,0,28.0,67,Sunny,2
1800,2025-01-13T20:11:42.000Z,45,0,28.0,67,Sunny,2
1801,2025-01-13T20:11:43.000Z,44,0,28.0,67,Sunny,2
1802,2025-01-13T20:11:44.000Z,45,0,28.0,67,Sunny,2
1803,2025-01-13T20:11:45.000Z,44,0,28.0,67,Sunny,2
1804,2025-01-13T20:11:46.000Z,45,0,28.0,67,Sunny,2
1805,2025-01-13T20:11:47.000Z,44,0,28.0,67,Sunny,2
1806,2025-01-13T20:11:48.000Z,45,0,28.0,67,Sunny,2
1807,2025-01-13T20:11:49.000Z,44,0,28.0,67,Sunny,2
1808,2025-01-13T20:11:50.000Z,45,0,28.0,67,Sunny,2
1809,2025-01-13T20:11:51.000Z,44,0,28.0,67,Sunny,2
1810,2025-01-13T20:11:52.000Z,45,0,28.0,67,Sunny,2
1811,2025-01-13T20:11:53.000Z,44,0,28.0,67,Sunny,2
1812,2025-01-13T20:11:54.000Z,45,0,28.0,67,Sunny,2
1813,2025-01-13T20:11:55.000Z,44,0,28.0,67,Sunny,2
1814,2025-01-13T20:11:56.000Z,45,0,28.0,67,Sunny,2
1815,2025-01-13T20:11:57.000Z,44,0,28.0,67,Sunny,2
1816,2025-01-13T20:11:58.000Z,45,0,28.0,67,Sunny,2
1817,2025-01-13T20:11:59.000Z,44,0,28.0,67,Sunny,2
1818,2025-01-13T20:12:00.000Z,45,0,28.0,67,Sunny,2
1819,2025-01-13T20:12:01.000Z,44,0,28.0,67,Sunny,2
1820,2025-01-13T20:12:02.000Z,45,0,28.0,67,Sunny,2
1821,2025-01-13T20:12:03.000Z,44,0,28.0,67,Sunny,2
1822,2025-01-13T20:12:04.000Z,44,0,28.0,67,Sunny,2
1823,2025-01-13T20:12:05.000Z,44,0,28.0,67,Sunny,2
1824,2025-01-13T20:12:06.000Z,45,0,28.0,67,Sunny,2
1825,2025-01-13T20:12:07.000Z,44,0,28.0,67,Sunny,2
1826,2025-01-13T20:12:08.000Z,45,0,28.0,67,Sunny,2
1827,2025-01-13T20:12:09.000Z,44,0,28.0,67,Sunny,2
1828,2025-01-13T20:12:10.000Z,45,0,28.0,67,Sunny,2
1829,2025-01-13T20:12:11.000Z,44,0,28.0,67,Sunny,2
1830,2025-01-13T20:12:12.000Z,45,0,28.0,67,Sunny,2
1831,2025-01-13T20:12:13.000Z,44,0,28.0,67,Sunny,2
1832,2025-01-13T20:12:14.000Z,45,0,28.0,67,Sunny,2
1833,2025-01-13T20:12:15.000Z,45,0,28.0,67,Sunny,2
1834,2025-01-13T20:12:16.000Z,45,0,28.0,67,Sunny,2
1835,2025-01-13T20:12:17.000Z,45,0,28.0,67,Sunny,2
1836,2025-01-13T20:12:18.000Z,45,0,28.0,67,Sunny,2
1837,2025-01-13T20:12:19.000Z,45,0,28.0,67,Sunny,2
1838,2025-01-13T20:12:20.000Z,45,0,28.0,67,Sunny,2
1839,2025-01-13T20:12:21.000Z,45,0,28.0,67,Sunny,2
1840,2025-01-13T20:12:23.000Z,45,0,28.0,67,Sunny,2
1841,2025-01-13T20:12:25.000Z,45,0,28.0,67,Sunny,2
1842,2025-01-13T20:12:27.000Z,45,0,28.0,67,Sunny,2
1843,2025-01-13T20:12:29.000Z,45,0,28.0,67,Sunny,2
1844,2025-01-13T20:12:31.000Z,46,0,28.0,67,Sunny,2
1845,2025-01-13T20:12:33.000Z,46,0,28.0,67,Sunny,2
1846,2025-01-13T20:12:35.000Z,45,0,28.0,67,Sunny,2
1847,2025-01-13T20:12:37.000Z,45,0,28.0,67,Sunny,2
1848,2025-01-13T20:12:39.000Z,44,0,28.0,67,Sunny,2
1849,2025-01-13T20:12:41.000Z,45,0,28.0,67,Sunny,2
1850,2025-01-13T20:12:43.000Z,45,0,28.0,67,Sunny,2
1851,2025-01-13T20:12:45.000Z,45,0,28.0,67,Sunny,2
1852,2025-01-13T20:12:47.000Z,45,0,28.0,67,Sunny,2
1854,2025-01-13T20:12:49.000Z,45,0,28.0,67,Sunny,2
1856,2025-01-13T20:12:51.000Z,45,0,28.0,67,Sunny,2
1858,2025-01-13T20:12:53.000Z,45,0,28.0,67,Sunny,2
1860,2025-01-13T20:12:55.000Z,45,0,28.0,67,Sunny,2
1862,2025-01-13T20:12:57.000Z,45,0,28.0,67,Sunny,2
1864,2025-01-13T20:12:59.000Z,45,0,28.0,67,Sunny,2
1866,2025-01-13T20:13:01.000Z,45,0,28.0,67,Sunny,2
1868,2025-01-13T20:13:03.000Z,45,0,28.0,67,Sunny,2
1870,2025-01-13T20:13:05.000Z,45,0,28.0,67,Sunny,2
1872,2025-01-13T20:13:07.000Z,45,0,28.0,67,Sunny,2
1874,2025-01-13T20:13:09.000Z,46,0,28.0,67,Sunny,2
1876,2025-01-13T20:13:11.000Z,45,0,28.0,67,Sunny,2
1878,2025-01-13T20:13:13.000Z,45,0,28.0,67,Sunny,2
1879,2025-01-13T20:13:14.000Z,45,0,28.0,67,Sunny,2
1880,2025-01-13T20:13:15.000Z,46,0,28.0,67,Sunny,2
1881,2025-01-13T20:13:16.000Z,45,0,28.0,67,Sunny,2
1882,2025-01-13T20:13:17.000Z,45,0,28.0,67,Sunny,2
1883,2025-01-13T20:13:18.000Z,45,0,28.0,67,Sunny,2
1884,2025-01-13T20:13:19.000Z,45,0,28.0,67,Sunny,2
1885,2025-01-13T20:13:20.000Z,45,0,28.0,67,Sunny,2
1886,2025-01-13T20:13:21.000Z,45,0,28.0,67,Sunny,2
1887,2025-01-13T20:13:22.000Z,45,0,28.0,67,Sunny,2
1888,2025-01-13T20:13:23.000Z,45,0,28.0,67,Sunny,2
1889,2025-01-13T20:13:24.000Z,44,0,28.0,67,Sunny,2
1890,2025-01-13T20:13:25.000Z,45,0,28.0,67,Sunny,2
1891,2025-01-13T20:13:26.000Z,45,0,28.0,67,Sunny,2
1892,2025-01-13T20:13:27.000Z,45,0,28.0,67,Sunny,2
1893,2025-01-13T20:13:28.000Z,45,0,28.0,67,Sunny,2
1894,2025-01-13T20:13:29.000Z,45,0,28.0,67,Sunny,2
1895,2025-01-13T20:13:30.000Z,44,0,28.0,67,Sunny,2
1896,2025-01-13T20:13:31.000Z,45,0,28.0,67,Sunny,2
1897,2025-01-13T20:13:32.000Z,44,0,28.0,67,Sunny,2
1898,2025-01-13T20:13:33.000Z,45,0,28.0,67,Sunny,2
1899,2025-01-13T20:13:34.000Z,45,0,28.0,67,Sunny,2
1900,2025-01-13T20:13:35.000Z,45,0,28.0,67,Sunny,2
1901,2025-01-13T20:13:36.000Z,45,0,28.0,67,Sunny,2
1902,2025-01-13T20:13:37.000Z,45,0,28.0,67,Sunny,2
1903,2025-01-13T20:13:38.000Z,45,0,28.0,67,Sunny,2
1904,2025-01-13T20:13:39.000Z,45,0,28.0,67,Sunny,2
1905,2025-01-13T20:13:40.000Z,45,0,28.0,67,Sunny,2
1906,2025-01-13T20:13:41.000Z,45,0,28.0,67,Sunny,2
1907,2025-01-13T20:13:42.000Z,45,0,28.0,67,Sunny,2
1908,2025-01-13T20:13:43.000Z,46,0,28.0,67,Sunny,2
1909,2025-01-13T20:13:44.000Z,45,0,28.0,67,Sunny,2
1910,2025-01-13T20:13:45.000Z,45,0,28.0,67,Sunny,2
1911,2025-01-13T20:13:46.000Z,45,0,28.0,67,Sunny,2
1912,2025-01-13T20:13:47.000Z,46,0,28.0,67,Sunny,2
1913,2025-01-13T20:13:48.000Z,45,0,28.0,67,Sunny,2
1914,2025-01-13T20:13:49.000Z,45,0,28.0,67,Sunny,2
1915,2025-01-13T20:13:50.000Z,45,0,28.0,67,Sunny,2
1916,2025-01-13T20:13:51.000Z,45,0,28.0,67,Sunny,2
1917,2025-01-13T20:13:52.000Z,45,0,28.0,67,Sunny,2
1918,2025-01-13T20:13:53.000Z,45,0,28.0,67,Sunny,2
1919,2025-01-13T20:13:54.000Z,45,0,28.0,67,Sunny,2
1920,2025-01-13T20:13:55.000Z,46,0,28.0,67,Sunny,2
1921,2025-01-13T20:13:56.000Z,45,0,28.0,67,Sunny,2
1922,2025-01-13T20:13:57.000Z,46,0,28.0,67,Sunny,2
1923,2025-01-13T20:13:58.000Z,47,0,28.0,67,Sunny,2
1924,2025-01-13T20:13:59.000Z,46,0,28.0,67,Sunny,2
1925,2025-01-13T20:14:00.000Z,45,0,28.0,67,Sunny,2
1926,2025-01-13T20:14:01.000Z,46,0,28.0,67,Sunny,2
1927,2025-01-13T20:14:02.000Z,45,0,28.0,67,Sunny,2
1928,2025-01-13T20:14:03.000Z,46,0,28.0,67,Sunny,2
1929,2025-01-13T20:14:04.000Z,45,0,28.0,67,Sunny,2
1930,2025-01-13T20:14:05.000Z,46,0,28.0,67,Sunny,2
1931,2025-01-13T20:14:06.000Z,45,0,28.0,67,Sunny,2
1932,2025-01-13T20:14:07.000Z,46,0,28.0,67,Sunny,2
1933,2025-01-13T20:14:08.000Z,45,0,28.0,67,Sunny,2
1934,2025-01-13T20:14:09.000Z,46,0,28.0,67,Sunny,2
1935,2025-01-13T20:14:10.000Z,45,0,28.0,67,Sunny,2
1936,2025-01-13T20:14:11.000Z,46,0,28.0,67,Sunny,2
1937,2025-01-13T20:14:12.000Z,44,0,28.0,67,Sunny,2
1938,2025-01-13T20:14:13.000Z,46,0,28.0,67,Sunny,2
1939,2025-01-13T20:14:14.000Z,46,0,28.0,67,Sunny,2
1940,2025-01-13T20:14:15.000Z,46,0,28.0,67,Sunny,2
1941,2025-01-13T20:14:16.000Z,43,0,28.0,67,Sunny,2
1942,2025-01-13T20:14:17.000Z,46,0,28.0,67,Sunny,2
1943,2025-01-13T20:14:18.000Z,45,0,28.0,67,Sunny,2
1944,2025-01-13T20:14:19.000Z,46,0,28.0,67,Sunny,2
1945,2025-01-13T20:14:20.000Z,45,0,28.0,67,Sunny,2
1946,2025-01-13T20:14:21.000Z,46,0,28.0,67,Sunny,2
1947,2025-01-13T20:14:22.000Z,45,0,28.0,67,Sunny,2
1948,2025-01-13T20:14:23.000Z,46,0,28.0,67,Sunny,2
1949,2025-01-13T20:14:24.000Z,45,0,28.0,67,Sunny,2
1950,2025-01-13T20:14:25.000Z,46,0,28.0,67,Sunny,2
1951,2025-01-13T20:14:26.000Z,45,0,28.0,67,Sunny,2
1952,2025-01-13T20:14:27.000Z,46,0,28.0,67,Sunny,2
1953,2025-01-13T20:14:28.000Z,45,0,28.0,67,Sunny,2
1954,2025-01-13T20:14:29.000Z,45,0,28.0,67,Sunny,2
1955,2025-01-13T20:14:30.000Z,45,0,28.0,67,Sunny,2
1956,2025-01-13T20:14:31.000Z,45,0,28.0,67,Sunny,2
1957,2025-01-13T20:14:32.000Z,45,0,28.0,67,Sunny,2
1958,2025-01-13T20:14:33.000Z,45,0,28.0,67,Sunny,2
1959,2025-01-13T20:14:34.000Z,45,0,28.0,67,Sunny,2
1960,2025-01-13T20:14:35.000Z,45,0,28.0,67,Sunny,2
1961,2025-01-13T20:14:36.000Z,45,0,28.0,67,Sunny,2
1962,2025-01-13T20:14:37.000Z,45,0,28.0,67,Sunny,2
1963,2025-01-13T20:14:38.000Z,45,0,28.0,67,Sunny,2
1964,2025-01-13T20:14:39.000Z,45,0,28.0,67,Sunny,2
1965,2025-01-13T20:14:40.000Z,45,0,28.0,67,Sunny,2
1966,2025-01-13T20:14:41.000Z,46,0,28.0,67,Sunny,2
1967,2025-01-13T20:14:42.000Z,45,0,28.0,67,Sunny,2
1968,2025-01-13T20:14:43.000Z,46,0,28.0,67,Sunny,2
1969,2025-01-13T20:14:44.000Z,45,0,28.0,67,Sunny,2
1970,2025-01-13T20:14:45.000Z,46,0,28.0,67,Sunny,2
1971,2025-01-13T20:14:46.000Z,45,0,28.0,67,Sunny,2
1972,2025-01-13T20:14:47.000Z,45,0,28.0,67,Sunny,2
1973,2025-01-13T20:14:48.000Z,45,0,28.0,67,Sunny,2
1974,2025-01-13T20:14:49.000Z,45,0,28.0,67,Sunny,2
1975,2025-01-13T20:14:50.000Z,45,0,28.0,67,Sunny,2
1976,2025-01-13T20:14:51.000Z,45,0,28.0,67,Sunny,2
1977,2025-01-13T20:14:52.000Z,45,0,28.0,67,Sunny,2
1978,2025-01-13T20:14:53.000Z,45,0,28.0,67,Sunny,2
1979,2025-01-13T20:14:54.000Z,45,0,28.0,67,Sunny,2
1980,2025-01-13T20:14:55.000Z,45,0,28.0,67,Sunny,2
1981,2025-01-13T20:14:56.000Z,45,0,28.0,67,Sunny,2
1982,2025-01-13T20:14:57.000Z,45,0,28.0,67,Sunny,2
1983,2025-01-13T20:14:58.000Z,45,0,28.0,67,Sunny,2
1984,2025-01-13T20:14:59.000Z,45,0,28.0,67,Sunny,2
1985,2025-01-13T20:15:00.000Z,45,0,28.0,67,Sunny,2
1986,2025-01-13T20:15:01.000Z,46,0,28.0,67,Sunny,2
1987,2025-01-13T20:15:02.000Z,45,0,28.0,67,Sunny,2
1988,2025-01-13T20:15:03.000Z,45,0,28.0,67,Sunny,2
1989,2025-01-13T20:15:04.000Z,45,0,28.0,67,Sunny,2
1990,2025-01-13T20:15:05.000Z,45,0,28.0,67,Sunny,2
1991,2025-01-13T20:15:06.000Z,45,0,28.0,67,Sunny,2
1992,2025-01-13T20:15:07.000Z,45,0,28.0,67,Sunny,2
1993,2025-01-13T20:15:08.000Z,45,0,28.0,67,Sunny,2
1994,2025-01-13T20:15:09.000Z,45,0,28.0,67,Sunny,2
1995,2025-01-13T20:15:10.000Z,45,0,28.0,67,Sunny,2
1996,2025-01-13T20:15:11.000Z,46,0,28.0,67,Sunny,2
1997,2025-01-13T20:15:12.000Z,45,0,28.0,67,Sunny,2
1998,2025-01-13T20:15:13.000Z,45,0,28.0,67,Sunny,2
1999,2025-01-13T20:15:14.000Z,45,0,28.0,67,Sunny,2
2000,2025-01-13T20:15:15.000Z,46,0,28.0,67,Sunny,2
2001,2025-01-13T20:15:16.000Z,45,0,28.0,67,Sunny,2
2002,2025-01-13T20:15:17.000Z,46,0,28.0,67,Sunny,2
2003,2025-01-13T20:15:18.000Z,45,0,28.0,67,Sunny,2
2004,2025-01-13T20:15:19.000Z,46,0,28.0,67,Sunny,2
2005,2025-01-13T20:15:20.000Z,45,0,28.0,67,Sunny,2
2006,2025-01-13T20:15:21.000Z,46,0,28.0,67,Sunny,2
2007,2025-01-13T20:15:22.000Z,45,0,28.0,67,Sunny,2
2008,2025-01-13T20:15:23.000Z,45,0,28.0,67,Sunny,2
2009,2025-01-13T20:15:24.000Z,45,0,28.0,67,Sunny,2
2010,2025-01-13T20:15:25.000Z,46,0,28.0,67,Sunny,2
2011,2025-01-13T20:15:26.000Z,45,0,28.0,67,Sunny,2
2012,2025-01-13T20:15:27.000Z,46,0,28.0,67,Sunny,2
2013,2025-01-13T20:15:28.000Z,45,0,28.0,67,Sunny,2
2014,2025-01-13T20:15:29.000Z,46,0,28.0,67,Sunny,2
2015,2025-01-13T20:15:30.000Z,45,0,28.0,67,Sunny,2
2016,2025-01-13T20:15:31.000Z,46,0,28.0,67,Sunny,2
2017,2025-01-13T20:15:32.000Z,45,0,28.0,67,Sunny,2
2018,2025-01-13T20:15:33.000Z,46,0,28.0,67,Sunny,2
2019,2025-01-13T20:15:34.000Z,45,0,28.0,67,Sunny,2
2020,2025-01-13T20:15:35.000Z,46,0,28.0,67,Sunny,2
2021,2025-01-13T20:15:36.000Z,45,0,28.0,67,Sunny,2
2022,2025-01-13T20:15:37.000Z,43,0,28.0,67,Sunny,2
2023,2025-01-13T20:15:38.000Z,45,0,28.0,67,Sunny,2
2024,2025-01-13T20:15:39.000Z,46,0,28.0,67,Sunny,2
2025,2025-01-13T20:15:40.000Z,45,0,28.0,67,Sunny,2
2026,2025-01-13T20:15:41.000Z,46,0,28.0,67,Sunny,2
2027,2025-01-13T20:15:42.000Z,45,0,28.0,67,Sunny,2
2028,2025-01-13T20:15:43.000Z,46,0,28.0,67,Sunny,2
2029,2025-01-13T20:15:44.000Z,45,0,28.0,67,Sunny,2
2030,2025-01-13T20:15:45.000Z,46,0,28.0,67,Sunny,2
2031,2025-01-13T20:15:46.000Z,45,0,28.0,67,Sunny,2
2032,2025-01-13T20:15:47.000Z,46,0,28.0,67,Sunny,2
2033,2025-01-13T20:15:48.000Z,45,0,28.0,67,Sunny,2
2034,2025-01-13T20:15:49.000Z,46,0,28.0,67,Sunny,2
2035,2025-01-13T20:15:50.000Z,45,0,28.0,67,Sunny,2
2036,2025-01-13T20:15:51.000Z,46,0,28.0,67,Sunny,2
2037,2025-01-13T20:15:52.000Z,45,0,28.0,67,Sunny,2
2038,2025-01-13T20:15:53.000Z,46,0,28.0,67,Sunny,2
2039,2025-01-13T20:15:54.000Z,45,0,28.0,67,Sunny,2
2040,2025-01-13T20:15:55.000Z,46,0,28.0,67,Sunny,2
2041,2025-01-13T20:15:56.000Z,45,0,28.0,67,Sunny,2
2042,2025-01-13T20:15:57.000Z,46,0,28.0,67,Sunny,2
2043,2025-01-13T20:15:58.000Z,45,0,28.0,67,Sunny,2
2044,2025-01-13T20:15:59.000Z,45,0,28.0,67,Sunny,2
2045,2025-01-13T20:16:00.000Z,45,0,28.0,67,Sunny,2
2046,2025-01-13T20:16:01.000Z,46,0,28.0,67,Sunny,2
2047,2025-01-13T20:16:02.000Z,45,0,28.0,67,Sunny,2
2048,2025-01-13T20:16:03.000Z,46,0,28.0,67,Sunny,2
2049,2025-01-13T20:16:04.000Z,45,0,28.0,67,Sunny,2
2050,2025-01-13T20:16:05.000Z,45,0,28.0,67,Sunny,2
2051,2025-01-13T20:16:06.000Z,45,0,28.0,67,Sunny,2
2052,2025-01-13T20:16:07.000Z,45,0,28.0,67,Sunny,2
2053,2025-01-13T20:16:08.000Z,45,0,28.0,67,Sunny,2
2054,2025-01-13T20:16:09.000Z,45,0,28.0,67,Sunny,2
2055,2025-01-13T20:16:10.000Z,45,0,28.0,67,Sunny,2
2056,2025-01-13T20:16:11.000Z,45,0,28.0,67,Sunny,2
2057,2025-01-13T20:16:12.000Z,45,0,28.0,67,Sunny,2
2058,2025-01-13T20:16:13.000Z,45,0,28.0,67,Sunny,2
2059,2025-01-13T20:16:14.000Z,45,0,28.0,67,Sunny,2
2060,2025-01-13T20:16:15.000Z,45,0,28.0,67,Sunny,2
2061,2025-01-13T20:16:16.000Z,46,0,28.0,67,Sunny,2
2062,2025-01-13T20:16:17.000Z,45,0,28.0,67,Sunny,2
2063,2025-01-13T20:16:18.000Z,45,0,28.0,67,Sunny,2
2064,2025-01-13T20:16:19.000Z,45,0,28.0,67,Sunny,2
2065,2025-01-13T20:16:20.000Z,45,0,28.0,67,Sunny,2
2066,2025-01-13T20:16:21.000Z,46,0,28.0,67,Sunny,2
2067,2025-01-13T20:16:22.000Z,45,0,28.0,67,Sunny,2
2068,2025-01-13T20:16:23.000Z,46,0,28.0,67,Sunny,2
2069,2025-01-13T20:16:24.000Z,45,0,28.0,67,Sunny,2
2070,2025-01-13T20:16:25.000Z,46,0,28.0,67,Sunny,2
2071,2025-01-13T20:16:26.000Z,45,0,28.0,67,Sunny,2
2072,2025-01-13T20:16:27.000Z,45,0,28.0,67,Sunny,2
2073,2025-01-13T20:16:28.000Z,45,0,28.0,67,Sunny,2
2074,2025-01-13T20:16:29.000Z,46,0,28.0,67,Sunny,2
2075,2025-01-13T20:16:30.000Z,45,0,28.0,67,Sunny,2
2076,2025-01-13T20:16:31.000Z,46,0,28.0,67,Sunny,2
2077,2025-01-13T20:16:32.000Z,45,0,28.0,67,Sunny,2
2078,2025-01-13T20:16:33.000Z,46,0,28.0,67,Sunny,2
2079,2025-01-13T20:16:34.000Z,46,0,28.0,67,Sunny,2
2080,2025-01-13T20:16:35.000Z,45,0,28.0,67,Sunny,2
2081,2025-01-13T20:16:36.000Z,45,0,28.0,67,Sunny,2
2082,2025-01-13T20:16:37.000Z,46,0,28.0,67,Sunny,2
2083,2025-01-13T20:16:38.000Z,45,0,28.0,67,Sunny,2
2084,2025-01-13T20:16:39.000Z,46,0,28.0,67,Sunny,2
2085,2025-01-13T20:16:40.000Z,45,0,28.0,67,Sunny,2
2086,2025-01-13T20:16:41.000Z,46,0,28.0,67,Sunny,2
2087,2025-01-13T20:16:42.000Z,45,0,28.0,67,Sunny,2
2088,2025-01-13T20:16:43.000Z,46,0,28.0,67,Sunny,2
2089,2025-01-13T20:16:44.000Z,45,0,28.0,67,Sunny,2
2090,2025-01-13T20:16:45.000Z,46,0,28.0,67,Sunny,2
2091,2025-01-13T20:16:46.000Z,45,0,28.0,67,Sunny,2
2092,2025-01-13T20:16:47.000Z,46,0,28.0,67,Sunny,2
2093,2025-01-13T20:16:48.000Z,45,0,28.0,67,Sunny,2
2094,2025-01-13T20:16:49.000Z,46,0,28.0,67,Sunny,2
2095,2025-01-13T20:16:50.000Z,45,0,28.0,67,Sunny,2
2096,2025-01-13T20:16:51.000Z,46,0,28.0,67,Sunny,2
2097,2025-01-13T20:16:52.000Z,45,0,28.0,67,Sunny,2
2098,2025-01-13T20:16:53.000Z,46,0,28.0,67,Sunny,2
2099,2025-01-13T20:16:54.000Z,45,0,28.0,67,Sunny,2
2100,2025-01-13T20:16:55.000Z,46,0,28.0,67,Sunny,2
2101,2025-01-13T20:16:56.000Z,45,0,28.0,67,Sunny,2
2102,2025-01-13T20:16:57.000Z,46,0,28.0,67,Sunny,2
2103,2025-01-13T20:16:58.000Z,45,0,28.0,67,Sunny,2
2104,2025-01-13T20:16:59.000Z,46,0,28.0,67,Sunny,2
2105,2025-01-13T20:17:00.000Z,45,0,28.0,67,Sunny,2
2106,2025-01-13T20:17:01.000Z,46,0,28.0,67,Sunny,2
2107,2025-01-13T20:17:02.000Z,45,0,28.0,67,Sunny,2
2108,2025-01-13T20:17:03.000Z,46,0,28.0,67,Sunny,2
2109,2025-01-13T20:17:04.000Z,45,0,28.0,67,Sunny,2
2110,2025-01-13T20:17:05.000Z,46,0,28.0,67,Sunny,2
2111,2025-01-13T20:17:06.000Z,45,0,28.0,67,Sunny,2
2112,2025-01-13T20:17:07.000Z,46,0,28.0,67,Sunny,2
2113,2025-01-13T20:17:08.000Z,45,0,28.0,67,Sunny,2
2114,2025-01-13T20:17:09.000Z,46,0,28.0,67,Sunny,2
2115,2025-01-13T20:17:10.000Z,45,0,28.0,67,Sunny,2
2116,2025-01-13T20:17:11.000Z,46,0,28.0,67,Sunny,2
2117,2025-01-13T20:17:12.000Z,45,0,28.0,67,Sunny,2
2118,2025-01-13T20:17:13.000Z,46,0,28.0,67,Sunny,2
2119,2025-01-13T20:17:14.000Z,45,0,28.0,67,Sunny,2
2120,2025-01-13T20:17:15.000Z,44,0,28.0,67,Sunny,2
2121,2025-01-13T20:17:16.000Z,45,0,28.0,67,Sunny,2
2122,2025-01-13T20:17:17.000Z,46,0,28.0,67,Sunny,2
2123,2025-01-13T20:17:18.000Z,45,0,28.0,67,Sunny,2
2124,2025-01-15T15:14:43.000Z,2,0,28.0,74,Cloudy,0
2125,2025-01-15T15:14:44.000Z,2,0,28.0,74,Cloudy,0
2126,2025-01-15T15:14:45.000Z,3,0,28.0,74,Cloudy,0
2127,2025-01-15T15:14:46.000Z,2,0,28.0,74,Cloudy,0
2128,2025-01-15T15:14:47.000Z,1,0,28.0,74,Cloudy,0
2129,2025-01-15T15:14:48.000Z,0,0,28.0,74,Cloudy,0
2130,2025-01-15T15:14:49.000Z,1,0,28.0,74,Cloudy,0
